,unix,timestamps,binance,kucoin,ftx,max,min,mean,median
236,1663127760000,2022-09-14 03:56:00,1599.46,1599.37,1599.3,1599.46,1599.3,1599.3766666666668,1599.37
237,1663127820000,2022-09-14 03:57:00,1600.29,1600.27,1600.2,1600.29,1600.2,1600.2533333333333,1600.27
238,1663127880000,2022-09-14 03:58:00,1600.92,1600.81,1600.8,1600.92,1600.8,1600.8433333333332,1600.81
239,1663127940000,2022-09-14 03:59:00,1602.92,1602.79,1603.0,1603.0,1602.79,1602.9033333333334,1602.92
240,1663128000000,2022-09-14 04:00:00,1601.82,1601.67,1601.8,1601.82,1601.67,1601.7633333333333,1601.8
241,1663128060000,2022-09-14 04:01:00,1603.19,1603.31,1603.2,1603.31,1603.19,1603.2333333333333,1603.2
242,1663128120000,2022-09-14 04:02:00,1603.48,1603.32,1603.4,1603.48,1603.32,1603.4000000000003,1603.4
243,1663128180000,2022-09-14 04:03:00,1602.8,1602.86,1602.5,1602.86,1602.5,1602.72,1602.8
244,1663128240000,2022-09-14 04:04:00,1601.59,1601.7,1601.4,1601.7,1601.4,1601.5633333333335,1601.59
245,1663128300000,2022-09-14 04:05:00,1600.64,1601.32,1600.7,1601.32,1600.64,1600.8866666666665,1600.7
246,1663128360000,2022-09-14 04:06:00,1600.02,1600.13,1600.2,1600.2,1600.02,1600.1166666666668,1600.13
247,1663128420000,2022-09-14 04:07:00,1601.9,1601.78,1601.8,1601.9,1601.78,1601.8266666666668,1601.8
248,1663128480000,2022-09-14 04:08:00,1600.47,1600.48,1600.5,1600.5,1600.47,1600.4833333333333,1600.48
249,1663128540000,2022-09-14 04:09:00,1600.25,1600.11,1600.5,1600.5,1600.11,1600.2866666666666,1600.25
250,1663128600000,2022-09-14 04:10:00,1600.85,1600.83,1600.9,1600.9,1600.83,1600.86,1600.85
251,1663128660000,2022-09-14 04:11:00,1601.11,1601.13,1601.0,1601.13,1601.0,1601.08,1601.11
252,1663128720000,2022-09-14 04:12:00,1601.75,1601.94,1601.4,1601.94,1601.4,1601.6966666666667,1601.75
253,1663128780000,2022-09-14 04:13:00,1601.25,1600.97,1601.2,1601.25,1600.97,1601.14,1601.2
254,1663128840000,2022-09-14 04:14:00,1598.07,1598.06,1598.0,1598.07,1598.0,1598.0433333333333,1598.06
255,1663128900000,2022-09-14 04:15:00,1597.72,1597.89,1597.9,1597.9,1597.72,1597.8366666666668,1597.89
256,1663128960000,2022-09-14 04:16:00,1598.64,1598.91,1598.7,1598.91,1598.64,1598.75,1598.7
257,1663129020000,2022-09-14 04:17:00,1599.35,1599.41,1599.2,1599.41,1599.2,1599.32,1599.35
258,1663129080000,2022-09-14 04:18:00,1597.03,1597.11,1597.1,1597.11,1597.03,1597.08,1597.1
259,1663129140000,2022-09-14 04:19:00,1597.18,1597.12,1597.3,1597.3,1597.12,1597.2,1597.18
260,1663129200000,2022-09-14 04:20:00,1597.81,1597.88,1597.6,1597.88,1597.6,1597.7633333333333,1597.81
261,1663129260000,2022-09-14 04:21:00,1598.59,1598.7,1598.4,1598.7,1598.4,1598.5633333333335,1598.59
262,1663129320000,2022-09-14 04:22:00,1599.06,1599.13,1598.7,1599.13,1598.7,1598.9633333333334,1599.06
263,1663129380000,2022-09-14 04:23:00,1598.16,1598.32,1598.1,1598.32,1598.1,1598.1933333333334,1598.16
264,1663129440000,2022-09-14 04:24:00,1597.0,1596.76,1597.0,1597.0,1596.76,1596.92,1597.0
265,1663129500000,2022-09-14 04:25:00,1596.71,1596.74,1596.8,1596.8,1596.71,1596.75,1596.74
266,1663129560000,2022-09-14 04:26:00,1599.2,1598.89,1599.1,1599.2,1598.89,1599.0633333333335,1599.1
267,1663129620000,2022-09-14 04:27:00,1600.44,1599.96,1600.3,1600.44,1599.96,1600.2333333333333,1600.3
268,1663129680000,2022-09-14 04:28:00,1601.2,1601.01,1601.2,1601.2,1601.01,1601.1366666666665,1601.2
269,1663129740000,2022-09-14 04:29:00,1601.54,1601.55,1601.4,1601.55,1601.4,1601.4966666666667,1601.54
270,1663129800000,2022-09-14 04:30:00,1603.49,1603.5,1603.3,1603.5,1603.3,1603.43,1603.49
271,1663129860000,2022-09-14 04:31:00,1608.53,1608.51,1608.4,1608.53,1608.4,1608.4800000000002,1608.51
272,1663129920000,2022-09-14 04:32:00,1611.01,1610.89,1610.9,1611.01,1610.89,1610.9333333333334,1610.9
273,1663129980000,2022-09-14 04:33:00,1616.67,1616.99,1616.3,1616.99,1616.3,1616.6533333333334,1616.67
274,1663130040000,2022-09-14 04:34:00,1613.61,1613.4,1613.7,1613.7,1613.4,1613.57,1613.61
275,1663130100000,2022-09-14 04:35:00,1612.23,1612.35,1612.1,1612.35,1612.1,1612.2266666666667,1612.23
276,1663130160000,2022-09-14 04:36:00,1613.72,1613.28,1613.5,1613.72,1613.28,1613.5,1613.5
277,1663130220000,2022-09-14 04:37:00,1612.88,1612.61,1612.2,1612.88,1612.2,1612.5633333333333,1612.61
278,1663130280000,2022-09-14 04:38:00,1612.06,1611.77,1611.8,1612.06,1611.77,1611.8766666666668,1611.8
279,1663130340000,2022-09-14 04:39:00,1614.38,1614.24,1614.0,1614.38,1614.0,1614.2066666666667,1614.24
280,1663130400000,2022-09-14 04:40:00,1617.0,1617.18,1616.6,1617.18,1616.6,1616.926666666667,1617.0
281,1663130460000,2022-09-14 04:41:00,1616.69,1616.95,1616.7,1616.95,1616.69,1616.78,1616.7
282,1663130520000,2022-09-14 04:42:00,1618.21,1617.99,1617.9,1618.21,1617.9,1618.0333333333335,1617.99
283,1663130580000,2022-09-14 04:43:00,1615.11,1614.79,1615.0,1615.11,1614.79,1614.9666666666665,1615.0
284,1663130640000,2022-09-14 04:44:00,1614.14,1614.12,1614.3,1614.3,1614.12,1614.1866666666667,1614.14
285,1663130700000,2022-09-14 04:45:00,1615.16,1615.03,1615.2,1615.2,1615.03,1615.13,1615.16
286,1663130760000,2022-09-14 04:46:00,1617.66,1617.57,1617.8,1617.8,1617.57,1617.6766666666665,1617.66
287,1663130820000,2022-09-14 04:47:00,1618.8,1618.41,1618.8,1618.8,1618.41,1618.67,1618.8
288,1663130880000,2022-09-14 04:48:00,1619.36,1619.18,1619.4,1619.4,1619.18,1619.3133333333335,1619.36
289,1663130940000,2022-09-14 04:49:00,1617.62,1617.88,1617.8,1617.88,1617.62,1617.7666666666667,1617.8
290,1663131000000,2022-09-14 04:50:00,1619.76,1619.72,1620.2,1620.2,1619.72,1619.8933333333334,1619.76
291,1663131060000,2022-09-14 04:51:00,1620.45,1619.79,1620.3,1620.45,1619.79,1620.18,1620.3
292,1663131120000,2022-09-14 04:52:00,1621.63,1621.27,1621.5,1621.63,1621.27,1621.4666666666665,1621.5
293,1663131180000,2022-09-14 04:53:00,1622.39,1622.1,1622.1,1622.39,1622.1,1622.1966666666667,1622.1
294,1663131240000,2022-09-14 04:54:00,1620.76,1620.61,1620.7,1620.76,1620.61,1620.6899999999998,1620.7
295,1663131300000,2022-09-14 04:55:00,1621.41,1621.3,1621.5,1621.5,1621.3,1621.4033333333334,1621.41
296,1663131360000,2022-09-14 04:56:00,1620.3,1620.04,1620.2,1620.3,1620.04,1620.18,1620.2
297,1663131420000,2022-09-14 04:57:00,1620.52,1620.21,1620.6,1620.6,1620.21,1620.4433333333334,1620.52
298,1663131480000,2022-09-14 04:58:00,1620.79,1620.89,1620.9,1620.9,1620.79,1620.86,1620.89
299,1663131540000,2022-09-14 04:59:00,1621.32,1621.48,1621.5,1621.5,1621.32,1621.4333333333334,1621.48
300,1663131600000,2022-09-14 05:00:00,1619.35,1619.16,1620.1,1620.1,1619.16,1619.5366666666669,1619.35
301,1663131660000,2022-09-14 05:01:00,1619.51,1619.68,1619.6,1619.68,1619.51,1619.5966666666666,1619.6
302,1663131720000,2022-09-14 05:02:00,1621.04,1621.35,1620.8,1621.35,1620.8,1621.0633333333333,1621.04
303,1663131780000,2022-09-14 05:03:00,1620.06,1620.23,1620.4,1620.4,1620.06,1620.2300000000002,1620.23
304,1663131840000,2022-09-14 05:04:00,1620.14,1620.1,1620.4,1620.4,1620.1,1620.2133333333331,1620.14
305,1663131900000,2022-09-14 05:05:00,1621.96,1621.84,1622.0,1622.0,1621.84,1621.9333333333334,1621.96
306,1663131960000,2022-09-14 05:06:00,1621.98,1622.03,1622.0,1622.03,1621.98,1622.0033333333333,1622.0
307,1663132020000,2022-09-14 05:07:00,1619.55,1619.58,1619.5,1619.58,1619.5,1619.5433333333333,1619.55
308,1663132080000,2022-09-14 05:08:00,1620.72,1620.93,1620.9,1620.93,1620.72,1620.8500000000001,1620.9
309,1663132140000,2022-09-14 05:09:00,1621.84,1621.9,1622.0,1622.0,1621.84,1621.9133333333332,1621.9
310,1663132200000,2022-09-14 05:10:00,1621.48,1621.32,1621.6,1621.6,1621.32,1621.4666666666665,1621.48
311,1663132260000,2022-09-14 05:11:00,1623.09,1622.93,1623.2,1623.2,1622.93,1623.0733333333335,1623.09
312,1663132320000,2022-09-14 05:12:00,1622.88,1622.94,1622.7,1622.94,1622.7,1622.8400000000001,1622.88
313,1663132380000,2022-09-14 05:13:00,1622.57,1622.52,1622.7,1622.7,1622.52,1622.5966666666666,1622.57
314,1663132440000,2022-09-14 05:14:00,1620.78,1620.93,1620.8,1620.93,1620.78,1620.8366666666668,1620.8
315,1663132500000,2022-09-14 05:15:00,1619.52,1619.44,1619.7,1619.7,1619.44,1619.5533333333333,1619.52
316,1663132560000,2022-09-14 05:16:00,1618.46,1619.21,1618.6,1619.21,1618.46,1618.756666666667,1618.6
317,1663132620000,2022-09-14 05:17:00,1618.92,1618.55,1618.5,1618.92,1618.5,1618.6566666666668,1618.55
318,1663132680000,2022-09-14 05:18:00,1617.82,1617.49,1617.7,1617.82,1617.49,1617.67,1617.7
319,1663132740000,2022-09-14 05:19:00,1617.34,1617.94,1617.2,1617.94,1617.2,1617.493333333333,1617.34
320,1663132800000,2022-09-14 05:20:00,1616.69,1616.44,1616.8,1616.8,1616.44,1616.6433333333334,1616.69
321,1663132860000,2022-09-14 05:21:00,1618.56,1618.38,1618.5,1618.56,1618.38,1618.4800000000002,1618.5
322,1663132920000,2022-09-14 05:22:00,1618.2,1617.89,1618.1,1618.2,1617.89,1618.0633333333335,1618.1
323,1663132980000,2022-09-14 05:23:00,1616.97,1616.88,1617.0,1617.0,1616.88,1616.95,1616.97
324,1663133040000,2022-09-14 05:24:00,1616.88,1617.09,1616.9,1617.09,1616.88,1616.956666666667,1616.9
325,1663133100000,2022-09-14 05:25:00,1616.02,1615.7,1616.1,1616.1,1615.7,1615.9399999999998,1616.02
326,1663133160000,2022-09-14 05:26:00,1617.55,1617.56,1617.6,1617.6,1617.55,1617.5699999999997,1617.56
327,1663133220000,2022-09-14 05:27:00,1617.0,1616.82,1617.1,1617.1,1616.82,1616.9733333333334,1617.0
328,1663133280000,2022-09-14 05:28:00,1616.84,1616.48,1616.8,1616.84,1616.48,1616.7066666666667,1616.8
329,1663133340000,2022-09-14 05:29:00,1616.4,1616.24,1616.3,1616.4,1616.24,1616.3133333333335,1616.3
330,1663133400000,2022-09-14 05:30:00,1615.19,1614.73,1615.3,1615.3,1614.73,1615.0733333333335,1615.19
331,1663133460000,2022-09-14 05:31:00,1616.05,1615.83,1616.2,1616.2,1615.83,1616.0266666666666,1616.05
332,1663133520000,2022-09-14 05:32:00,1616.71,1616.38,1616.6,1616.71,1616.38,1616.5633333333335,1616.6
333,1663133580000,2022-09-14 05:33:00,1617.33,1617.18,1617.2,1617.33,1617.18,1617.2366666666667,1617.2
334,1663133640000,2022-09-14 05:34:00,1617.69,1617.38,1617.7,1617.7,1617.38,1617.5900000000001,1617.69
335,1663133700000,2022-09-14 05:35:00,1618.01,1617.96,1618.1,1618.1,1617.96,1618.0233333333333,1618.01
336,1663133760000,2022-09-14 05:36:00,1618.28,1617.72,1618.0,1618.28,1617.72,1618.0,1618.0
337,1663133820000,2022-09-14 05:37:00,1617.09,1616.65,1617.0,1617.09,1616.65,1616.9133333333332,1617.0
338,1663133880000,2022-09-14 05:38:00,1617.1,1617.01,1617.1,1617.1,1617.01,1617.0699999999997,1617.1
339,1663133940000,2022-09-14 05:39:00,1616.76,1616.81,1616.8,1616.81,1616.76,1616.79,1616.8
340,1663134000000,2022-09-14 05:40:00,1615.92,1615.56,1615.9,1615.92,1615.56,1615.7933333333333,1615.9
341,1663134060000,2022-09-14 05:41:00,1614.73,1614.43,1614.8,1614.8,1614.43,1614.6533333333334,1614.73
342,1663134120000,2022-09-14 05:42:00,1613.93,1613.6,1613.8,1613.93,1613.6,1613.7766666666666,1613.8
343,1663134180000,2022-09-14 05:43:00,1612.67,1612.34,1612.5,1612.67,1612.34,1612.5033333333333,1612.5
344,1663134240000,2022-09-14 05:44:00,1613.08,1613.13,1612.9,1613.13,1612.9,1613.0366666666669,1613.08
345,1663134300000,2022-09-14 05:45:00,1613.2,1613.03,1613.2,1613.2,1613.03,1613.1433333333334,1613.2
346,1663134360000,2022-09-14 05:46:00,1614.29,1614.29,1614.7,1614.7,1614.29,1614.4266666666665,1614.29
347,1663134420000,2022-09-14 05:47:00,1613.9,1613.29,1613.7,1613.9,1613.29,1613.63,1613.7
348,1663134480000,2022-09-14 05:48:00,1613.47,1613.26,1613.5,1613.5,1613.26,1613.4099999999999,1613.47
349,1663134540000,2022-09-14 05:49:00,1612.29,1611.92,1612.2,1612.29,1611.92,1612.1366666666665,1612.2
350,1663134600000,2022-09-14 05:50:00,1612.46,1612.15,1612.3,1612.46,1612.15,1612.3033333333333,1612.3
351,1663134660000,2022-09-14 05:51:00,1613.94,1613.03,1613.9,1613.94,1613.03,1613.6233333333337,1613.9
352,1663134720000,2022-09-14 05:52:00,1613.88,1613.91,1614.0,1614.0,1613.88,1613.93,1613.91
353,1663134780000,2022-09-14 05:53:00,1613.57,1612.94,1613.5,1613.57,1612.94,1613.3366666666668,1613.5
354,1663134840000,2022-09-14 05:54:00,1614.14,1614.05,1614.0,1614.14,1614.0,1614.0633333333335,1614.05
355,1663134900000,2022-09-14 05:55:00,1613.52,1613.22,1613.6,1613.6,1613.22,1613.4466666666667,1613.52
356,1663134960000,2022-09-14 05:56:00,1614.52,1613.8,1614.4,1614.52,1613.8,1614.2399999999998,1614.4
357,1663135020000,2022-09-14 05:57:00,1614.41,1613.98,1614.4,1614.41,1613.98,1614.2633333333335,1614.4
358,1663135080000,2022-09-14 05:58:00,1613.19,1612.76,1613.5,1613.5,1612.76,1613.1499999999999,1613.19
359,1663135140000,2022-09-14 05:59:00,1613.29,1612.8,1613.6,1613.6,1612.8,1613.2300000000002,1613.29
360,1663135200000,2022-09-14 06:00:00,1614.02,1613.83,1614.6,1614.6,1613.83,1614.1499999999999,1614.02
361,1663135260000,2022-09-14 06:01:00,1616.12,1616.14,1616.4,1616.4,1616.12,1616.22,1616.14
362,1663135320000,2022-09-14 06:02:00,1614.24,1614.2,1615.1,1615.1,1614.2,1614.5133333333333,1614.24
363,1663135380000,2022-09-14 06:03:00,1610.75,1610.59,1611.1,1611.1,1610.59,1610.8133333333335,1610.75
364,1663135440000,2022-09-14 06:04:00,1612.06,1612.11,1612.5,1612.5,1612.06,1612.2233333333334,1612.11
365,1663135500000,2022-09-14 06:05:00,1613.01,1613.19,1613.2,1613.2,1613.01,1613.1333333333332,1613.19
366,1663135560000,2022-09-14 06:06:00,1610.47,1610.2,1610.6,1610.6,1610.2,1610.4233333333334,1610.47
367,1663135620000,2022-09-14 06:07:00,1611.62,1611.71,1611.8,1611.8,1611.62,1611.71,1611.71
368,1663135680000,2022-09-14 06:08:00,1613.21,1613.71,1613.5,1613.71,1613.21,1613.4733333333334,1613.5
369,1663135740000,2022-09-14 06:09:00,1613.34,1613.59,1613.6,1613.6,1613.34,1613.51,1613.59
370,1663135800000,2022-09-14 06:10:00,1611.78,1611.87,1611.9,1611.9,1611.78,1611.8499999999997,1611.87
371,1663135860000,2022-09-14 06:11:00,1613.4,1613.34,1613.5,1613.5,1613.34,1613.4133333333332,1613.4
372,1663135920000,2022-09-14 06:12:00,1614.0,1614.3,1614.1,1614.3,1614.0,1614.1333333333332,1614.1
373,1663135980000,2022-09-14 06:13:00,1616.82,1616.73,1617.0,1617.0,1616.73,1616.8500000000001,1616.82
374,1663136040000,2022-09-14 06:14:00,1616.82,1617.12,1616.8,1617.12,1616.8,1616.9133333333332,1616.82
375,1663136100000,2022-09-14 06:15:00,1614.74,1614.94,1615.0,1615.0,1614.74,1614.8933333333334,1614.94
376,1663136160000,2022-09-14 06:16:00,1614.09,1614.08,1614.5,1614.5,1614.08,1614.2233333333334,1614.09
377,1663136220000,2022-09-14 06:17:00,1614.31,1614.73,1614.5,1614.73,1614.31,1614.5133333333333,1614.5
378,1663136280000,2022-09-14 06:18:00,1615.15,1615.41,1615.3,1615.41,1615.15,1615.2866666666669,1615.3
379,1663136340000,2022-09-14 06:19:00,1615.34,1615.85,1615.5,1615.85,1615.34,1615.5633333333333,1615.5
380,1663136400000,2022-09-14 06:20:00,1614.63,1614.54,1614.8,1614.8,1614.54,1614.6566666666668,1614.63
381,1663136460000,2022-09-14 06:21:00,1613.7,1613.48,1613.3,1613.7,1613.3,1613.4933333333336,1613.48
382,1663136520000,2022-09-14 06:22:00,1610.13,1610.38,1610.1,1610.38,1610.1,1610.2033333333336,1610.13
383,1663136580000,2022-09-14 06:23:00,1611.58,1611.47,1611.5,1611.58,1611.47,1611.5166666666667,1611.5
384,1663136640000,2022-09-14 06:24:00,1611.96,1611.67,1611.8,1611.96,1611.67,1611.8100000000002,1611.8
385,1663136700000,2022-09-14 06:25:00,1613.89,1613.77,1613.7,1613.89,1613.7,1613.7866666666666,1613.77
386,1663136760000,2022-09-14 06:26:00,1613.47,1613.4,1613.5,1613.5,1613.4,1613.4566666666667,1613.47
387,1663136820000,2022-09-14 06:27:00,1612.69,1612.76,1612.7,1612.76,1612.69,1612.7166666666665,1612.7
388,1663136880000,2022-09-14 06:28:00,1613.23,1613.29,1613.4,1613.4,1613.23,1613.3066666666666,1613.29
389,1663136940000,2022-09-14 06:29:00,1612.72,1612.79,1612.9,1612.9,1612.72,1612.8033333333333,1612.79
390,1663137000000,2022-09-14 06:30:00,1613.67,1613.49,1613.7,1613.7,1613.49,1613.62,1613.67
391,1663137060000,2022-09-14 06:31:00,1615.5,1615.55,1615.5,1615.55,1615.5,1615.5166666666667,1615.5
392,1663137120000,2022-09-14 06:32:00,1614.17,1614.27,1614.1,1614.27,1614.1,1614.18,1614.17
393,1663137180000,2022-09-14 06:33:00,1614.76,1614.86,1614.5,1614.86,1614.5,1614.7066666666667,1614.76
394,1663137240000,2022-09-14 06:34:00,1614.38,1614.16,1614.3,1614.38,1614.16,1614.28,1614.3
395,1663137300000,2022-09-14 06:35:00,1613.61,1613.71,1613.8,1613.8,1613.61,1613.7066666666667,1613.71
396,1663137360000,2022-09-14 06:36:00,1613.57,1613.98,1613.8,1613.98,1613.57,1613.7833333333335,1613.8
397,1663137420000,2022-09-14 06:37:00,1610.35,1610.47,1610.5,1610.5,1610.35,1610.4399999999998,1610.47
398,1663137480000,2022-09-14 06:38:00,1609.89,1610.03,1609.9,1610.03,1609.89,1609.9399999999998,1609.9
399,1663137540000,2022-09-14 06:39:00,1610.4,1610.6,1610.5,1610.6,1610.4,1610.5,1610.5
400,1663137600000,2022-09-14 06:40:00,1612.35,1612.11,1612.1,1612.35,1612.1,1612.1866666666665,1612.11
401,1663137660000,2022-09-14 06:41:00,1611.35,1611.53,1611.3,1611.53,1611.3,1611.3933333333334,1611.35
402,1663137720000,2022-09-14 06:42:00,1606.77,1606.62,1606.8,1606.8,1606.62,1606.7299999999998,1606.77
403,1663137780000,2022-09-14 06:43:00,1605.32,1605.34,1605.6,1605.6,1605.32,1605.42,1605.34
404,1663137840000,2022-09-14 06:44:00,1604.84,1605.03,1604.9,1605.03,1604.84,1604.9233333333334,1604.9
405,1663137900000,2022-09-14 06:45:00,1607.11,1607.35,1607.1,1607.35,1607.1,1607.1866666666665,1607.11
406,1663137960000,2022-09-14 06:46:00,1608.52,1608.65,1608.5,1608.65,1608.5,1608.5566666666666,1608.52
407,1663138020000,2022-09-14 06:47:00,1607.61,1608.02,1608.1,1608.1,1607.61,1607.9099999999999,1608.02
408,1663138080000,2022-09-14 06:48:00,1607.78,1607.51,1607.9,1607.9,1607.51,1607.7300000000002,1607.78
409,1663138140000,2022-09-14 06:49:00,1608.67,1608.66,1608.9,1608.9,1608.66,1608.743333333333,1608.67
410,1663138200000,2022-09-14 06:50:00,1608.86,1608.82,1608.8,1608.86,1608.8,1608.8266666666666,1608.82
411,1663138260000,2022-09-14 06:51:00,1609.57,1609.67,1609.6,1609.67,1609.57,1609.6133333333335,1609.6
412,1663138320000,2022-09-14 06:52:00,1610.13,1610.28,1610.3,1610.3,1610.13,1610.2366666666667,1610.28
413,1663138380000,2022-09-14 06:53:00,1609.57,1609.54,1609.8,1609.8,1609.54,1609.6366666666665,1609.57
414,1663138440000,2022-09-14 06:54:00,1610.62,1610.59,1610.7,1610.7,1610.59,1610.6366666666665,1610.62
415,1663138500000,2022-09-14 06:55:00,1610.01,1610.0,1610.4,1610.4,1610.0,1610.1366666666665,1610.01
416,1663138560000,2022-09-14 06:56:00,1610.31,1610.15,1610.4,1610.4,1610.15,1610.2866666666669,1610.31
417,1663138620000,2022-09-14 06:57:00,1608.31,1608.65,1608.6,1608.65,1608.31,1608.5199999999998,1608.6
418,1663138680000,2022-09-14 06:58:00,1607.57,1607.84,1607.7,1607.84,1607.57,1607.7033333333331,1607.7
419,1663138740000,2022-09-14 06:59:00,1607.85,1607.99,1608.0,1608.0,1607.85,1607.9466666666667,1607.99
420,1663138800000,2022-09-14 07:00:00,1613.35,1613.11,1613.4,1613.4,1613.11,1613.2866666666669,1613.35
421,1663138860000,2022-09-14 07:01:00,1613.51,1613.32,1613.6,1613.6,1613.32,1613.4766666666667,1613.51
422,1663138920000,2022-09-14 07:02:00,1615.8,1615.68,1615.8,1615.8,1615.68,1615.76,1615.8
423,1663138980000,2022-09-14 07:03:00,1614.21,1614.55,1614.2,1614.55,1614.2,1614.32,1614.21
424,1663139040000,2022-09-14 07:04:00,1616.3,1616.18,1616.2,1616.3,1616.18,1616.2266666666667,1616.2
425,1663139100000,2022-09-14 07:05:00,1617.58,1617.64,1617.4,1617.64,1617.4,1617.5400000000002,1617.58
426,1663139160000,2022-09-14 07:06:00,1617.4,1617.33,1617.2,1617.4,1617.2,1617.3100000000002,1617.33
427,1663139220000,2022-09-14 07:07:00,1616.23,1615.99,1616.0,1616.23,1615.99,1616.0733333333335,1616.0
428,1663139280000,2022-09-14 07:08:00,1616.32,1616.01,1616.2,1616.32,1616.01,1616.1766666666665,1616.2
429,1663139340000,2022-09-14 07:09:00,1615.04,1615.02,1614.9,1615.04,1614.9,1614.9866666666667,1615.02
430,1663139400000,2022-09-14 07:10:00,1615.36,1615.13,1615.0,1615.36,1615.0,1615.1633333333332,1615.13
431,1663139460000,2022-09-14 07:11:00,1615.06,1614.73,1615.0,1615.06,1614.73,1614.93,1615.0
432,1663139520000,2022-09-14 07:12:00,1613.61,1613.68,1613.5,1613.68,1613.5,1613.5966666666666,1613.61
433,1663139580000,2022-09-14 07:13:00,1612.92,1612.96,1612.7,1612.96,1612.7,1612.86,1612.92
434,1663139640000,2022-09-14 07:14:00,1613.01,1613.14,1613.0,1613.14,1613.0,1613.05,1613.01
435,1663139700000,2022-09-14 07:15:00,1614.79,1614.83,1614.3,1614.83,1614.3,1614.64,1614.79
436,1663139760000,2022-09-14 07:16:00,1612.19,1611.95,1612.0,1612.19,1611.95,1612.0466666666669,1612.0
437,1663139820000,2022-09-14 07:17:00,1610.0,1610.14,1609.8,1610.14,1609.8,1609.9800000000002,1610.0
438,1663139880000,2022-09-14 07:18:00,1610.45,1610.45,1610.2,1610.45,1610.2,1610.3666666666668,1610.45
439,1663139940000,2022-09-14 07:19:00,1608.03,1607.78,1608.0,1608.03,1607.78,1607.9366666666665,1608.0
440,1663140000000,2022-09-14 07:20:00,1610.8,1611.09,1610.5,1611.09,1610.5,1610.7966666666664,1610.8
441,1663140060000,2022-09-14 07:21:00,1610.22,1610.13,1610.1,1610.22,1610.1,1610.1500000000003,1610.13
442,1663140120000,2022-09-14 07:22:00,1609.2,1609.08,1608.9,1609.2,1608.9,1609.0600000000002,1609.08
443,1663140180000,2022-09-14 07:23:00,1607.04,1607.11,1607.2,1607.2,1607.04,1607.1166666666666,1607.11
444,1663140240000,2022-09-14 07:24:00,1607.4,1607.17,1607.5,1607.5,1607.17,1607.3566666666666,1607.4
445,1663140300000,2022-09-14 07:25:00,1608.35,1608.08,1608.3,1608.35,1608.08,1608.243333333333,1608.3
446,1663140360000,2022-09-14 07:26:00,1609.78,1609.74,1609.7,1609.78,1609.7,1609.74,1609.74
447,1663140420000,2022-09-14 07:27:00,1608.24,1608.0,1608.3,1608.3,1608.0,1608.18,1608.24
448,1663140480000,2022-09-14 07:28:00,1608.52,1608.36,1608.4,1608.52,1608.36,1608.426666666667,1608.4
449,1663140540000,2022-09-14 07:29:00,1609.5,1609.66,1609.5,1609.66,1609.5,1609.5533333333333,1609.5
450,1663140600000,2022-09-14 07:30:00,1612.07,1612.13,1612.0,1612.13,1612.0,1612.0666666666666,1612.07
451,1663140660000,2022-09-14 07:31:00,1611.71,1611.73,1611.8,1611.8,1611.71,1611.7466666666667,1611.73
452,1663140720000,2022-09-14 07:32:00,1612.56,1612.67,1612.5,1612.67,1612.5,1612.5766666666666,1612.56
453,1663140780000,2022-09-14 07:33:00,1612.3,1612.05,1612.3,1612.3,1612.05,1612.2166666666665,1612.3
454,1663140840000,2022-09-14 07:34:00,1612.87,1612.83,1612.9,1612.9,1612.83,1612.8666666666668,1612.87
455,1663140900000,2022-09-14 07:35:00,1611.16,1611.11,1611.0,1611.16,1611.0,1611.0900000000001,1611.11
456,1663140960000,2022-09-14 07:36:00,1611.83,1611.92,1612.1,1612.1,1611.83,1611.95,1611.92
457,1663141020000,2022-09-14 07:37:00,1612.59,1612.68,1612.7,1612.7,1612.59,1612.6566666666668,1612.68
458,1663141080000,2022-09-14 07:38:00,1610.01,1609.72,1609.7,1610.01,1609.7,1609.8100000000002,1609.72
459,1663141140000,2022-09-14 07:39:00,1609.9,1609.73,1610.0,1610.0,1609.73,1609.8766666666668,1609.9
460,1663141200000,2022-09-14 07:40:00,1610.38,1610.08,1610.3,1610.38,1610.08,1610.2533333333333,1610.3
461,1663141260000,2022-09-14 07:41:00,1611.74,1612.19,1611.6,1612.19,1611.6,1611.8433333333335,1611.74
462,1663141320000,2022-09-14 07:42:00,1611.39,1611.35,1611.4,1611.4,1611.35,1611.3799999999999,1611.39
463,1663141380000,2022-09-14 07:43:00,1611.21,1610.82,1611.2,1611.21,1610.82,1611.0766666666666,1611.2
464,1663141440000,2022-09-14 07:44:00,1611.92,1611.76,1611.8,1611.92,1611.76,1611.8266666666668,1611.8
465,1663141500000,2022-09-14 07:45:00,1611.76,1611.4,1611.8,1611.8,1611.4,1611.6533333333334,1611.76
466,1663141560000,2022-09-14 07:46:00,1613.35,1613.31,1613.4,1613.4,1613.31,1613.3533333333332,1613.35
467,1663141620000,2022-09-14 07:47:00,1609.47,1609.43,1609.5,1609.5,1609.43,1609.4666666666665,1609.47
468,1663141680000,2022-09-14 07:48:00,1608.04,1608.0,1608.1,1608.1,1608.0,1608.0466666666664,1608.04
469,1663141740000,2022-09-14 07:49:00,1604.88,1604.86,1605.2,1605.2,1604.86,1604.9799999999998,1604.88
470,1663141800000,2022-09-14 07:50:00,1604.67,1604.25,1604.9,1604.9,1604.25,1604.6066666666666,1604.67
